"listing_id";"listing_name";"brand";"listing_description";"condition";"size";"listing_url";"colour";"favorite";"views";"location";"price";"price_tax";"total_price";"payment_option";"upload_time";"processed_at";"username";"rating";"reviewsCount";"followers";"following";"lastSeen";"wardrobeQuantity";"category_id"
"5337959224";"Oversized overhemdblouse";"";"Gedragen.";"Very good";"L / 40 / 12";"https://www.vinted.nl/items/5337959224-oversized-overhemdblouse";"Burgundy, Red";"0";"12";"Rozenburg, Nederland";"7";"1.05";"8.05";"";"5 months ago";"2025-04-11T08:30:11.979Z";"verafraga";"4.9";"439";"30";"8";"";"116";"2529"
"6111553415";"Gilet grijs maat m h&m";"";"In goede staat. 

#mvdk_damesM";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/6111553415-gilet-grijs-maat-m-hm";"Grey";"0";"0";"Nederland";"5";"0.95";"5.95";"";"2 days ago";"2025-04-10T20:44:38.299Z";"melanievandekerke";"4.9";"97";"4";"21";"";"126";"1874"
"5921434525";"Hema bloemetjes trui";"";"Roze trui";"Good";"1-3 months / 56 cm";"https://www.vinted.nl/items/5921434525-hema-bloemetjes-trui";"Rose, Coral";"0";"3";"Coevorden, Nederland";"1";"0.75";"1.75";"";"5 weeks ago";"2025-04-10T19:53:38.422Z";"joellebosgraaf";"4.9";"7";"0";"0";"";"153";"1542"
"5971205551";"Blauw broekje";"";"Nauwelijks gedragen";"Very good";"1-3 months / 56 cm";"https://www.vinted.nl/items/5971205551-blauw-broekje";"Light blue, Turquoise";"0";"0";"Coevorden, Nederland";"1";"0.75";"1.75";"";"3 weeks ago";"2025-04-10T19:56:31.773Z";"joellebosgraaf";"4.9";"7";"0";"0";"";"153";"1701"
"6124107613";"Witte t shirt crop";"";"Gedragen";"Good";"L / 40 / 12";"https://www.vinted.nl/items/6124107613-witte-t-shirt-crop";"White";"0";"1";"Berg en Terblijt, Nederland";"3";"0.85";"3.85";"";"16 hours ago";"2025-04-11T08:42:50.263Z";"jamiekoch";"0";"0";"0";"1";"";"29";"1041"
"3895383413";"Zara satijnen jurk zwart nieuw";"";"Prachtige jurk van Zara in maat L. Nooit gedragen. Nieuw met prijskaartje. er zitten ook nog twee zwarte touwtjes aan de jurk, die ook nog afgeknipt moeten worden. Dat is om op te hangen. ... more";"New with tags";"L / 40 / 12";"https://www.vinted.nl/items/3895383413-zara-satijnen-jurk-zwart-nieuw";"Black";"4";"102";"Rotterdam, Nederland";"17";"1.55";"18.55";"";"15 months ago";"2025-04-11T08:28:11.164Z";"bloempjebianca";"4.8";"137";"39";"10";"";"113";"1778"
"5407695726";"Superdry sweater L";"";"Sweater
Kleur Zwart
Maat L
Merk Superdry";"Very good";"L";"https://www.vinted.nl/items/5407695726-superdry-sweater-l";"Black";"0";"14";"Nederland";"12.5";"1.33";"13.83";"";"4 months ago";"2025-04-11T09:13:59.619Z";"che3101";"4.9";"352";"19";"1";"";"556";"1811"
"5461736961";"Overhemd blouse van Zara";"";"Nooit gedragen 

100 procent viccose";"New without tags";"XS / 34 / 6";"https://www.vinted.nl/items/5461736961-overhemd-blouse-van-zara";"Mustard, Brown";"0";"5";"Helmond, Nederland";"5";"0.95";"5.95";"";"4 months ago";"2025-04-10T18:55:25.009Z";"su_ce";"4.8";"44";"5";"4";"";"135";"1043"
"6111049047";"";"";"";"";"";"https://www.vinted.nl/items/6111049047-jollein-wikkelmaxicosideken";"";"0";"0";"Maastricht, Nederland";"0";"0.95";"5.95";"";"";"2025-04-10T20:14:54.059Z";"dominiquedw90";"5";"2";"0";"0";"";"59";"3391"
"5616046907";"Leuke parelketting";"";"Kijk ook bij mijn andere advertenties ivm kortingbundel 🥳
Ook nog andere sieraden 💍";"Satisfactory";"";"https://www.vinted.nl/items/5616046907-leuke-parelketting";"Cream, White";"1";"7";"Moordrecht, Nederland";"1";"0.75";"1.75";"";"3 months ago";"2025-04-11T08:01:41.389Z";"mirellalemmens";"4.8";"298";"28";"1";"";"411";"164"
"6107595185";"Setje maat 62 zeeman";"";"In goede staat. 

#mvdk_meisje62";"Good";"3-6 months / 62 cm";"https://www.vinted.nl/items/6107595185-setje-maat-62-zeeman";"Cream, White";"0";"2";"Nederland";"1.5";"0.78";"2.28";"";"3 days ago";"2025-04-10T20:39:21.067Z";"melanievandekerke";"4.9";"97";"4";"21";"";"126";"1517"
"6111557985";"Super leuke jas";"";"Nog een hele mooie jas";"Good";"L / 40 / 12";"https://www.vinted.nl/items/6111557985-super-leuke-jas";"Cream";"6";"155";"Oud-Beijerland, Nederland";"4.5";"0";"";"";"7 hours ago";"2025-04-08T21:03:38.785Z";"hillienevanhofwegen";"4.7";"39";"4";"13";"";"22";"2596"
"5750013793";"Suède vintage rokje maat XS";"";"Leuk suède rokje vintage nineties";"Good";"XS / 34 / 6";"https://www.vinted.nl/items/5750013793-suede-vintage-rokje-maat-xs";"Brown";"0";"3";"Assendelft, Nederland";"3";"0.85";"3.85";"";"2 months ago";"2025-04-10T21:50:53.682Z";"claudiakooij";"4.6";"920";"151";"4";"";"317";"198"
"6109345886";"Cargo broek Most Wanted maat S";"";"Weinig gedragen";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/6109345886-cargo-broek-most-wanted-maat-s";"Turquoise";"0";"14";"Nederland";"5";"0.95";"5.95";"";"3 days ago";"2025-04-11T09:33:08.666Z";"iriszout";"5";"21";"6";"6";"";"18";"189"
"5571819276";"Zara heren coltrui";"";"Maat S
Zeer goede staat";"Very good";"S";"https://www.vinted.nl/items/5571819276-zara-heren-coltrui";"Grey";"0";"30";"Waalwijk, Nederland";"10";"1.2";"11.2";"";"3 months ago";"2025-04-09T18:27:23.416Z";"annelijnn93";"4.5";"118";"10";"1";"";"84";"265"
"5802644904";"Coltrui Shk Paris";"";"In goede staat
Maat s

#find_yourself_women_36";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/5802644904-coltrui-shk-paris";"Black";"0";"2";"";"3";"0.85";"3.85";"";"8 weeks ago";"2025-04-10T22:14:36.444Z";"";"";"";"";"";"";"";"191"
"6111754394";"Zwarte jas";"";"Amper gedragen";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/6111754394-zwarte-jas";"Black";"0";"6";"Nederland";"4";"0.9";"4.9";"";"2 days ago";"2025-04-10T21:00:43.060Z";"marielouise1233";"5";"34";"3";"6";"";"82";"2526"
"2069757921";"";"";"";"";"";"https://www.vinted.nl/items/2069757921-a-lijn-rokje-grijs-gemeleerd-glamorous-mt-l";"";"0";"0";"Hillegom, Nederland";"0";"1.45";"16.45";"";"";"2025-04-10T21:10:53.760Z";"leoniexie";"4.9";"489";"20";"2";"";"146";"11"
"6099258167";"loavies trui";"";"dikke stof, kietelt niet!";"Good";"S / 36 / 8";"https://www.vinted.nl/items/6099258167-loavies-trui";"Lilac";"0";"48";"Zwijndrecht, Nederland";"10";"1.2";"11.2";"";"4 days ago";"2025-04-10T20:54:55.323Z";"evahelmink_x";"4.9";"112";"28";"1";"";"71";"1066"
"5527875507";"Denim.jack met pof mouw vanaf schouder";"";"Mooie qualiteit stevig
Maar draag hem.niet 
Gouden knopen";"New without tags";"M / 38 / 10";"https://www.vinted.nl/items/5527875507-denimjack-met-pof-mouw-vanaf-schouder";"White, Cream";"0";"6";"Nederland";"19.95";"1.7";"21.65";"";"3 months ago";"2025-04-11T08:33:39.774Z";"leo-nie2812";"4.8";"344";"27";"13";"";"165";"2529"
"6114080045";"Set rok/trui Zara maat L/XL";"";"Top is maat XL
rok maat L";"Very good";"L / 40 / 12";"https://www.vinted.nl/items/6114080045-set-roktrui-zara-maat-lxl";"Beige";"1";"31";"Rotterdam, Nederland";"16";"1.5";"17.5";"";"2 days ago";"2025-04-10T23:15:18.922Z";"naadz86";"5";"67";"8";"13";"";"139";"1128"
"4074582092";"Avond jurk abiye";"";"Nieuw roze avond jurk met steentje";"New with tags";"S / 36 / 8";"https://www.vinted.nl/items/4074582092-avond-jurk-abiye";"Rose";"1";"24";"Soest, Nederland";"50";"3.2";"53.2";"";"14 months ago";"2025-04-10T22:35:24.881Z";"esmaersahin";"5";"2";"3";"6";"";"3";"1778"
"6037140759";"King shirt 146 - 152";"";"Kleur Wit";"Good";"11 years / 146 cm";"https://www.vinted.nl/items/6037140759-king-shirt-146-152";"White";"0";"0";"Nederland";"2";"0.8";"2.8";"";"2 weeks ago";"2025-04-11T09:02:35.403Z";"che3101";"4.9";"352";"19";"1";"";"556";"1662"
"2831971566";"Leuke set voor jongens";"";"Met overhemd, gillet, strikje en een broek";"New without tags";"10 years / 140 cm";"https://www.vinted.nl/items/2831971566-leuke-set-voor-jongens";"White, Light blue";"1";"51";"Rotterdam, Nederland";"3.5";"0.88";"4.38";"";"2 years ago";"2025-04-11T07:56:04.148Z";"madrettor80";"4.9";"519";"28";"19";"";"179";"2083"
"6113726836";"Roze top";"";"Aantal keer aangehad";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/6113726836-roze-top";"Pink, Rose";"0";"5";"Nieuwerkerk Aan Den Ijssel, Nederland";"4";"0.9";"4.9";"";"a day ago";"2025-04-09T18:18:23.872Z";"miloulotte";"5";"2";"0";"0";"";"11";"14"
"6061204463";"Ketting";"";"Zon ketting";"Very good";"";"https://www.vinted.nl/items/6061204463-ketting";"Black, Silver";"0";"11";"Nederland";"1";"0.75";"1.75";"";"a week ago";"2025-04-10T22:55:23.096Z";"xyenx";"4.7";"44";"275";"126";"";"239";"164"
"4479617018";"Meisjes T shirt maat 152";"";"Merk Teengirls";"Good";"12 years / 152 cm";"https://www.vinted.nl/items/4479617018-meisjes-t-shirt-maat-152";"White, Pink";"0";"11";"Moordrecht, Nederland";"2";"0.8";"2.8";"";"11 months ago";"2025-04-11T07:57:37.844Z";"mirellalemmens";"4.8";"298";"28";"1";"";"411";"1535"
"5464268153";"Zilver metallic lange jurk van Zara";"";"1x gedragen 
Zo goed als nieuw
Geen gebruikerssporen

100% katoen... more";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/5464268153-zilver-metallic-lange-jurk-van-zara";"Silver";"1";"35";"Helmond, Nederland";"20";"1.7";"21.7";"";"4 months ago";"2025-04-10T18:57:27.707Z";"su_ce";"4.8";"44";"5";"4";"";"135";"1055"
"4479462217";"Paardrijbroek merk Eurostar";"";"Maat 188
Lengte broek; 97 cm";"Good";"Other";"https://www.vinted.nl/items/4479462217-paardrijbroek-merk-eurostar";"Navy";"0";"38";"Moordrecht, Nederland";"5";"0.95";"5.95";"";"11 months ago";"2025-04-11T08:06:51.998Z";"mirellalemmens";"4.8";"298";"28";"1";"";"411";"189"
"4235521723";"Overhemd Burberry Brit";"";"2x maar gedragen, zo goed als nieuw!
Maat M";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/4235521723-overhemd-burberry-brit";"Black, Beige";"4";"60";"";"90";"5.2";"95.2";"";"12 months ago";"2025-04-10T22:08:23.665Z";"";"";"";"";"";"";"";"222"
"6002848986";"Polo shirt Piqué Polo";"";"In nette staat
Maat M

#find_yourself_men_38";"Very good";"M";"https://www.vinted.nl/items/6002848986-polo-shirt-pique-polo";"Navy";"0";"20";"";"2";"0.8";"2.8";"";"3 weeks ago";"2025-04-10T22:32:37.538Z";"";"";"";"";"";"";"";"1809"
"6123001071";"myjewellery blazer";"";"weinig gedragen
ik verkoop ook de bijpassende pantalon";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/6123001071-myjewellery-blazer";"Black, White";"0";"7";"Nederland";"10";"1.2";"11.2";"";"8 hours ago";"2025-04-10T22:40:44.897Z";"jillgrv";"4.5";"263";"29";"5";"";"36";"532"
"5500390690";"Knuffel met pyjama";"";"Aurora
Licht blauw";"Very good";"One size";"https://www.vinted.nl/items/5500390690-knuffel-met-pyjama";"";"0";"16";"Nederland";"4";"0.9";"4.9";"";"4 months ago";"2025-04-11T09:10:03.460Z";"che3101";"4.9";"352";"19";"1";"";"556";"1764"
"5150127321";"Z8 longsleeve 74";"";"Nieuw";"New without tags";"9-12 months / 74 cm";"https://www.vinted.nl/items/5150127321-z8-longsleeve-74";"Mint";"1";"120";"Drachten, Nederland";"3.99";"0.9";"4.89";"";"6 months ago";"2025-04-10T21:06:14.909Z";"jenniferdejong94";"5";"347";"60";"111";"";"223";"1666"
"5824965249";"bomber jack new yorker";"";"amper gedragen";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/5824965249-bomber-jack-new-yorker";"Cream";"0";"4";"Goirle, Nederland";"10";"1.2";"11.2";"";"7 weeks ago";"2025-04-10T20:21:15.527Z";"kvdhvb";"4.9";"156";"19";"9";"";"104";"1078"
"5496480279";"Capri broek C&A";"";"In nette staat
Maat 46";"Very good";"XXXL / 46 / 18";"https://www.vinted.nl/items/5496480279-capri-broek-ca";"Khaki, Brown";"0";"27";"";"2.5";"0.83";"3.33";"";"4 months ago";"2025-04-10T22:23:40.324Z";"";"";"";"";"";"";"";"204"
"6031056033";"Zwembroek HEMA";"";"Zwembroek maat 86/92 
Als nieuw";"Very good";"24-36 months / 92 cm";"https://www.vinted.nl/items/6031056033-zwembroek-hema";"Khaki";"0";"7";"Waalwijk, Nederland";"2.5";"0.83";"3.33";"";"2 weeks ago";"2025-04-10T17:41:11.545Z";"annelijnn93";"4.5";"118";"10";"1";"";"84";"1750"
"6124137134";"Tunica";"";"Lengte 85 cm
Borst 98 cm
Mouw 67 cm
Merk :Gloria";"Good";"L / 40 / 12";"https://www.vinted.nl/items/6124137134-tunica";"Blue";"0";"2";"Rotterdam, Nederland";"1.5";"0.78";"2.28";"";"6 hours ago";"2025-04-10T23:12:50.446Z";"dduszka";"5";"104";"4";"0";"";"107";"227"
"4742173166";"Roze sandaaltjes H&M";"";"Roze sandaaltjes van H&M, maat 20/21.
Gebruikt! Hier en daar wat kleine gebruiksporen, maar nog helemaal goed qua klittenband en zool.";"Good";"20";"https://www.vinted.nl/items/4742173166-roze-sandaaltjes-hm";"Rose";"0";"18";"Schagerbrug, Nederland";"3";"0.85";"3.85";"";"9 months ago";"2025-04-10T20:16:18.790Z";"love.is.love";"4.9";"47";"1";"0";"";"61";"2705"
"5962465646";"Karin Slaughter - Versplinterd";"";"Ik verkoop nog meer boeken. Neem gerust een kijkje in de kast en maak bijvoorbeeld een bundel!";"Very good";"";"https://www.vinted.nl/items/5962465646-karin-slaughter-versplinterd";"";"0";"0";"Gouda, Nederland";"2";"0.8";"2.8";"";"4 weeks ago";"2025-04-10T23:13:14.700Z";"nicoliensammy";"5";"33";"3";"3";"";"169";"2339"
"6098500030";"blouse met korte mouwen";"";"blouse Vila";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/6098500030-blouse-met-korte-mouwen";"White";"0";"28";"Goirle, Nederland";"4.5";"0.93";"5.43";"";"4 days ago";"2025-04-10T20:19:39.049Z";"kvdhvb";"4.9";"156";"19";"9";"";"104";"1043"
"6113650125";"Gestreepte blazer";"";"Gestreepte blazer wit met grijs
Maat M
In hele goede staat";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/6113650125-gestreepte-blazer";"White, Grey";"0";"1";"Nederland";"15";"1.45";"16.45";"";"2 days ago";"2025-04-10T22:47:36.202Z";"lotteklein16";"4.8";"140";"10";"5";"";"153";"532"
"5916913842";"";"";"";"";"";"https://www.vinted.nl/items/5916913842-back-less-top-met-gliters";"";"0";"0";"Oostvoorne, Nederland";"0";"0.9";"4.9";"";"";"2025-04-09T18:37:51.053Z";"pienbrouwer";"4.7";"85";"9";"12";"";"39";"1041"
"5670430126";"Coltrui Made in Italy";"";"Zo goed als nieuw!! Eenmalig gedragen!
Maat m/L";"New without tags";"L / 40 / 12";"https://www.vinted.nl/items/5670430126-coltrui-made-in-italy";"Black";"0";"5";"";"10";"1.2";"11.2";"";"2 months ago";"2025-04-10T22:14:44.926Z";"";"";"";"";"";"";"";"191"
"6092812753";"T-shirt prenatal maat 62";"";"In goede staat. 

#mvdk_jongen62";"Good";"3-6 months / 62 cm";"https://www.vinted.nl/items/6092812753-t-shirt-prenatal-maat-62";"Black";"0";"1";"Nederland";"1.25";"0.76";"2.01";"";"5 days ago";"2025-04-10T20:36:31.124Z";"melanievandekerke";"4.9";"97";"4";"21";"";"126";"1662"
"5278779410";"";"";"";"";"";"https://www.vinted.nl/items/5278779410-creeks-gilet";"";"0";"0";"Oostvoorne, Nederland";"0";"1.1";"9.1";"";"";"2025-04-10T18:33:43.141Z";"pienbrouwer";"4.7";"85";"9";"12";"";"38";"1874"
"5936230517";"Nieuwe flair leggings 122/128";"";"Nieuw!!!

2 stuks";"New with tags";"8 years / 128 cm";"https://www.vinted.nl/items/5936230517-nieuwe-flair-leggings-122128";"Multi";"0";"14";"Nederland";"15";"1.45";"16.45";"";"4 weeks ago";"2025-04-10T19:48:25.163Z";"fmulder1989";"4.9";"283";"33";"3";"";"30";"1562"
"6109953104";"";"";"";"";"";"https://www.vinted.nl/items/6109953104-t-shirt-ananas";"";"0";"0";"Hillegom, Nederland";"0";"0.8";"2.8";"";"";"2025-04-10T20:33:59.208Z";"minimaliserenmetkids";"4.8";"52";"2";"1";"";"72";"1535"
"5666856011";"Nieuwe broek ivy oak";"";"High waisted
Witte broek  ivy & oak
Let op! vlek aan de binnenkant van de broek, (denk ik van het label, wss met was er wel uit te krijgen maar zit aan de binnenkant)
Hij is mij te klein ik heb maar s... more";"New with tags";"XS / 34 / 6";"https://www.vinted.nl/items/5666856011-nieuwe-broek-ivy-oak";"White";"0";"20";"Nederland";"69";"4.15";"73.15";"";"2 months ago";"2025-04-10T22:55:39.772Z";"xyenx";"4.7";"44";"275";"126";"";"239";"185"
"4557951506";"Space jam shirt";"";"Maat 122/128";"Very good";"7 years / 122 cm";"https://www.vinted.nl/items/4557951506-space-jam-shirt";"Black";"0";"12";"Utrecht, Nederland";"1";"0.75";"1.75";"";"10 months ago";"2025-04-11T07:46:08.833Z";"angelique3555";"4.8";"30";"1";"0";"";"48";"1667"
"6094374233";"Louis Vuitton petite maroquinerie Zippy XL monogram eclipse";"";"Nieuwe Petite maroquinerie Zippy XL Toile monogram eclipse. Met authenticatie formulier, doos en dustbag.";"New without tags";"";"https://www.vinted.nl/items/6094374233-louis-vuitton-petite-maroquinerie-zippy-xl-monogram-eclipse";"Black, Grey";"4";"62";"Rotterdam, Nederland";"645";"12.9";"657.9";"";"4 days ago";"2025-04-10T23:16:25.876Z";"naadz86";"5";"67";"8";"13";"";"139";"1797"
"5881518452";"Lange jurk maxi dress M";"";"Kleur Blauw
Nieuw";"New without tags";"M / 38 / 10";"https://www.vinted.nl/items/5881518452-lange-jurk-maxi-dress-m";"Blue";"0";"37";"Nederland";"8.5";"1.13";"9.63";"";"6 weeks ago";"2025-04-11T08:57:49.645Z";"che3101";"4.9";"352";"19";"1";"";"556";"1055"
"6085546199";"";"";"";"";"";"https://www.vinted.nl/items/6085546199-enrico-benetti-schoudertas";"";"0";"0";"Nederland";"0";"0.95";"5.95";"";"";"2025-04-11T08:47:52.617Z";"allyouislove";"4.8";"43";"5";"36";"";"115";"158"
"5636439831";"Eet jezelf mooi ,slank& gelukkig";"";"Kookboek";"Very good";"";"https://www.vinted.nl/items/5636439831-eet-jezelf-mooi-slank-gelukkig";"";"0";"3";"Rotterdam, Nederland";"3";"0.85";"3.85";"";"2 months ago";"2025-04-10T23:11:26.741Z";"dduszka";"5";"104";"4";"0";"";"107";"2349"
"5707136952";"Micheal kors tas";"";"Nieuw!!! Kaartje is eraf maar zit los in de tas 
Kleur is Camel";"New with tags";"";"https://www.vinted.nl/items/5707136952-micheal-kors-tas";"Brown";"1";"34";"Prinsenbeek, Nederland";"60";"3.7";"63.7";"";"2 months ago";"2025-04-11T08:21:55.709Z";"desireevangool";"4.8";"207";"31";"1";"";"37";"158"
"6092803247";"Smashed Lemon jurkje. Maat m";"";"Leuk jurkje maar m.  Nieuw met kaartje";"New with tags";"M / 38 / 10";"https://www.vinted.nl/items/6092803247-smashed-lemon-jurkje-maat-m";"Multi";"0";"14";"Assendelft, Nederland";"15";"1.45";"16.45";"";"5 days ago";"2025-04-10T21:43:58.083Z";"claudiakooij";"4.6";"920";"151";"4";"";"317";"178"
"6097822751";"zadig en voltaire sweater";"";"nooit gedragen";"New without tags";"14 years / 164 cm";"https://www.vinted.nl/items/6097822751-zadig-en-voltaire-sweater";"Turquoise";"0";"5";"Goirle, Nederland";"40";"2.7";"42.7";"";"4 days ago";"2025-04-10T20:17:23.015Z";"kvdhvb";"4.9";"156";"19";"9";"";"104";"1542"
"3014074486";"";"";"";"";"";"https://www.vinted.nl/items/3014074486-blauw-shirt";"";"0";"0";"Rotterdam, Nederland";"0";"0.75";"1.75";"";"";"2025-04-11T07:55:46.439Z";"madrettor80";"4.9";"519";"28";"19";"";"179";"1806"
"6113585745";"Leuk lang zomer vest";"";"Creme kleurig vest valt wat langer tot ongeveer de knie";"Good";"One size";"https://www.vinted.nl/items/6113585745-leuk-lang-zomer-vest";"Beige";"0";"18";"Almkerk, Nederland";"4";"0.9";"4.9";"";"2 days ago";"2025-04-10T21:24:42.555Z";"juliaboeve";"4.8";"40";"1";"0";"";"26";"194"
"6113729373";"Blauwe zomer/cocktail jurk";"";"Zomerse korte jurk, 1x gedragen";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/6113729373-blauwe-zomercocktail-jurk";"Light blue";"0";"33";"Alphen Aan Den Rijn, Nederland";"2";"0.8";"2.8";"";"a day ago";"2025-04-09T18:38:35.749Z";"matthijs_r";"4.9";"7";"1";"1";"";"34";"178"
"6106483013";"Jurk van Fred van Leer by Shoeby";"";"Prachtige Paisleyprint";"Very good";"L / 40 / 12";"https://www.vinted.nl/items/6106483013-jurk-van-fred-van-leer-by-shoeby";"Multi";"0";"82";"Ter Aar, Nederland";"10";"1.2";"11.2";"";"3 days ago";"2025-04-11T08:49:18.708Z";"dianavilla75";"4.6";"206";"6";"5";"";"96";"1055"
"1964016212";"Dresskini.  Tuniek jurk";"";"Leuke tuniek jurk van dresskini";"New without tags";"S / 36 / 8";"https://www.vinted.nl/items/1964016212-dresskini-tuniek-jurk";"Multi";"0";"49";"Assendelft, Nederland";"6";"1";"7";"";"2 years ago";"2025-04-10T22:04:40.777Z";"claudiakooij";"4.6";"920";"151";"4";"";"317";"1060"
"6113625412";"Zomer jurkje";"";"Leuk voor de zomer";"New without tags";"M / 38 / 10";"https://www.vinted.nl/items/6113625412-zomer-jurkje";"Blue, Light blue";"0";"13";"";"2";"0.8";"2.8";"";"a day ago";"2025-04-10T18:32:07.411Z";"";"";"";"";"";"";"";"1065"
"5553027923";"Dames coltrui pepita look S/M";"";"Leuk voor onder een colbert

Zwart wit 
Merk onbekend 
Kijk ook eens naar mijn andere advertenties ivm bundelkorting 🎉... more";"Satisfactory";"S / 36 / 8";"https://www.vinted.nl/items/5553027923-dames-coltrui-pepita-look-sm";"Black, White";"2";"25";"Moordrecht, Nederland";"2.5";"0.83";"3.33";"";"3 months ago";"2025-04-11T08:09:16.480Z";"mirellalemmens";"4.8";"298";"28";"1";"";"411";"1045"
"6113798539";"Mushi jurk maat 7/122";"";"Bekijk ook mijn andere advertenties!";"Very good";"7 years / 122 cm";"https://www.vinted.nl/items/6113798539-mushi-jurk-maat-7122";"Grey, Yellow";"0";"2";"Amsterdam, Nederland";"1.75";"0.79";"2.54";"";"2 days ago";"2025-04-11T07:51:30.968Z";"fje1981";"4.9";"278";"17";"6";"";"105";"1553"
"6125275533";"";"";"";"";"";"https://www.vinted.nl/items/6125275533-licht-grijs-rokje-van-fancyqube";"";"0";"0";"Gouda, Nederland";"0";"0.8";"2.8";"";"";"2025-04-10T23:13:50.311Z";"nicoliensammy";"5";"33";"3";"3";"";"169";"198"
"6112159158";"Spaghetti rompertjes";"";"Weinig gedragen. Grijs gemêleerd en zachtroze";"Good";"3 years / 98 cm";"https://www.vinted.nl/items/6112159158-spaghetti-rompertjes";"Grey, Rose";"0";"6";"Schagerbrug, Nederland";"2.5";"0.83";"3.33";"";"2 days ago";"2025-04-10T20:17:24.028Z";"love.is.love";"4.9";"47";"1";"0";"";"61";"1515"
"4361193720";"Mooi jurkje Noppies, ongedragen, mt 56";"";"Als nieuw!";"New without tags";"1-3 months / 56 cm";"https://www.vinted.nl/items/4361193720-mooi-jurkje-noppies-ongedragen-mt-56";"White, Beige";"0";"3";"Hillegom, Nederland";"3";"0.85";"3.85";"";"11 months ago";"2025-04-10T21:02:41.477Z";"leoniexie";"4.9";"489";"20";"2";"";"146";"1875"
"6114111039";"Trainingsbroek van snipes (hoodie ook te koop)";"";"Amper gedragen, valt oversized";"Very good";"L";"https://www.vinted.nl/items/6114111039-trainingsbroek-van-snipes-hoodie-ook-te-koop";"Dark green";"0";"7";"Bergen op Zoom, Nederland";"4";"0";"";"";"an hour ago";"2025-04-08T20:55:53.491Z";"s.omgc";"5";"2";"1";"0";"";"42";"1821"
"6113543290";"Spijker rokje van Jazlyn";"";"1 keer gedragen. 64% katoen, 33% polyester en 3% elastomeer.";"Very good";"M / 38 / 10";"https://www.vinted.nl/items/6113543290-spijker-rokje-van-jazlyn";"Navy";"0";"9";"Elsendorp, Nederland";"2";"0.8";"2.8";"";"2 days ago";"2025-04-10T19:51:29.393Z";"marly_jacobs";"4.9";"58";"2";"2";"";"59";"198"
"6112604769";"Zwart jurkje";"";"Anper gedrsgen";"Very good";"L / 40 / 12";"https://www.vinted.nl/items/6112604769-zwart-jurkje";"Black";"1";"54";"Cadier en Keer, Nederland";"5";"0.95";"5.95";"";"2 days ago";"2025-04-10T22:39:13.225Z";"isadeveij";"1";"1";"2";"0";"";"25";"1065"
"4881720194";"Korte broek Zara";"";"Beige korte broek van Zara 
Geen vlekken
Maat 86
Zeer goede staat";"Very good";"18-24 months / 86 cm";"https://www.vinted.nl/items/4881720194-korte-broek-zara";"Cream, Beige";"1";"25";"Waalwijk, Nederland";"4";"0.9";"4.9";"";"7 months ago";"2025-04-09T18:22:31.941Z";"annelijnn93";"4.5";"118";"10";"1";"";"84";"1201"
"3548882286";"";"";"";"";"";"https://www.vinted.nl/items/3548882286-hoodie-met-print";"";"0";"0";"Rotterdam, Nederland";"0";"1.2";"11.2";"";"";"2025-04-11T07:55:51.186Z";"madrettor80";"4.9";"519";"28";"19";"";"179";"1814"
"5453659004";"Dunne broek maat 40";"";"Dunne broek maat 40.
Breedte: 40 cm.
Lengte buitenkant: 104 cm.
Binnenkant pijp: 76 cm.";"New without tags";"L / 40 / 12";"https://www.vinted.nl/items/5453659004-dunne-broek-maat-40";"Beige";"0";"8";"Boskoop, Nederland";"2.5";"0.83";"3.33";"";"4 months ago";"2025-04-10T21:09:25.007Z";"margotgb1982";"5";"500";"26";"2";"";"169";"189"
"3397067915";"Niet gedragen, Boxpakje HEMA, wit/grijs,";"";"Maat 56";"New without tags";"1-3 months / 56 cm";"https://www.vinted.nl/items/3397067915-niet-gedragen-boxpakje-hema-witgrijs";"Grey, Pink";"0";"3";"Hillegom, Nederland";"2";"0.8";"2.8";"";"a year ago";"2025-04-10T21:03:18.952Z";"leoniexie";"4.9";"489";"20";"2";"";"146";"1514"
"3866680552";"";"";"";"";"";"https://www.vinted.nl/items/3866680552-big-brovaz";"";"0";"0";"Rotterdam, Nederland";"0";"0.75";"1.75";"";"";"2025-04-11T07:52:53.331Z";"madrettor80";"4.9";"519";"28";"19";"";"179";"3039"
"5717154299";"Hoodie H&M";"";"in nette staat
Maat S

#find_yourself_women_36";"Very good";"S / 36 / 8";"https://www.vinted.nl/items/5717154299-hoodie-hm";"Grey, Black";"0";"11";"";"3";"0.85";"3.85";"";"2 months ago";"2025-04-10T22:16:01.876Z";"";"";"";"";"";"";"";"196"
